# qstring	phrase	weight	tags
qhV_mf	辦護照	-2.040942	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
kM\Z=_	容忍力	-2.188394	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CE^:rF0Z	台灣微軟	-0.865993	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
{J`Zof9P	神隱少女	-3.107107	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
4:3RA1	潘朵拉	-3.920412	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
|_UGJ1	大逃殺	-2.395999	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
=@Ldqq	不愛了	-2.070604	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
hIF0m0^@	南一書局	-2.404034	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
f<F0lI	江伊涵	-2.394373	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
WB^l?0hI	國境之南	-2.403613	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
L_0CL_Ld	不得不愛	-1.893804	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
L;43rFiI	伸縮圍欄	-3.301730	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CWMKU<3>	草屯商工	-2.662175	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
m@xU~K4>	達美航空	-2.293692	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
1_?]	日統	-1.931260	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
p=6C	青禾	-1.359151	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Xi1_3@g:	幻日奇觀	-2.398460	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
08Q=3e:_	超峰快遞	-2.405465	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
9>Kla_1g	中正預校	-2.405693	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
G:[LG:[1	三皇三家	-3.080684	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
L;0_o=	申世京	-2.077127	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
0Cy<9>5E	德光中學	-1.811273	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
082@2@DJ	超級集團	-0.908161	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
w2dT@@	郭雪芙	-2.403395	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
918_@b	阿密特	-3.425897	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
91Kb	阿舍	-2.046314	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
EbC7U3A_	賀威科技	-2.401856	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
uH];XD	牛津鞋	-2.405720	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
V_2:<i=_	滬安電力	-2.404476	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
=:|J	憨人	-2.389008	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CEU3	台科	-1.964885	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
LdvU|_	愛北大	-2.100172	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
?0KZ7WJD	知本老爺	-1.946770	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CW:_nkTJ	草地狀元	-2.181411	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
zJVDDf	陳傑瑞	-3.109040	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
h<CM	湘瑩	-1.428041	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
}MQd9K	熊黛林	-2.404548	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
afeY3@d=	冒險奇兵	-1.808472	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
[10_p=VD	家事清潔	-1.687827	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
f<M@~_	江淑娜	-2.398258	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
m_=f2i	具惠善	-2.108864	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
|_5EWY^l	大學眼鏡	-1.334216	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_;0=WB9>	新莊國中	-1.183909	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
N:|JFMx@	天仁茗茶	-2.404974	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
zj4@m@|J	訊息達人	-1.656819	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
^PRdDb@@	亞太客服	-1.375677	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
~=0_9Kc[	東勢林場	-1.832200	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
iI4C@jv1	藍格印刷	-2.955399	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
S0tOG:0W	七股三寶	-2.399924	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
S<_`G:0W	彰化三寶	-1.608467	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
GKD;c=	文根英	-2.403697	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
4ixU?0aJ	讚美之泉	-2.220519	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CE2PT3?P	台語歌曲	-1.493225	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
rFq=U3A_	微星科技	-2.769063	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_;GKCE	新聞台	-1.345323	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
kO0=Q=_f	武裝風暴	-1.802280	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
8_yKqOE0	蜜糖土司	-2.404783	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CEhIwT0_	台南海事	-1.405611	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
rFtO=_	維骨力	-1.763169	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
bJN:Dk:_	玄天上帝	-3.052702	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
KP?]:L~K	馬桶洋行	-1.884827	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
afz?	茂迪	-2.398949	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Yca_p=	葉玉卿	-2.404351	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
uhcV7Wv4	淡水老街	-1.689014	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
0W0CNj	保德信	-3.136540	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_;C:cVU_	新山水庫	-2.798411	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
KPe]aOE0	瑪爾濟斯	-2.394911	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
91xg	阿瘦	-2.095976	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
|_H]Ld	大塚愛	-2.402630	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
x7}Mm_uh	高雄巨蛋	-1.495912	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
A1^P{h0W	拉亞漢堡	-2.401415	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
RdwI	太妍	-2.252468	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
VDr;];0_	結婚金飾	-1.840758	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
~0|JWB9>	居仁國中	-2.355044	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Bbo00\	樂租網	-2.399268	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
kOR0	舞姬	-1.853562	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
rGTJ	僑園	-2.124921	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
:W_;?;IX	好心分手	-2.020552	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
];w\	金鼎	-2.296969	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
`@SWh<	徐小湘	-2.405362	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Emp?:11_	二十八日	-1.012335	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
x72PJ;	高宇蓁	-2.397101	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Em9>?0{J	二中之神	-2.797078	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
|f[1u?	廖家儀	-2.395171	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
i:BbNd	歡樂派	-2.033489	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
[VmJg5	詭門開	-2.401896	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
RdROnHth	太子油飯	-2.164434	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Kl|_O_9>	政大附中	-1.687146	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
sh}8	曼都	-2.036509	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
]OViu?	李冠儀	-2.394487	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
R0aMwT0_	基隆海事	-1.518582	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
TdrFN@	賴薇如	-2.398904	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_;ml3@R0	心動奇蹟	-1.855661	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
1_KZRP0>	日本卡通	-1.421359	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
:W{Jt2	好神拖	-3.587689	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
a_Ci3;	御劍軒	-2.273559	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
2PVY?E	雨傘牌	-2.397410	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
kOp?Q;	五十音	-1.429119	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
@P=f_;	許慧欣	-2.396450	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
]OC2|?	李波妮	-2.405481	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
y<PAWB9>	光華國中	-1.107873	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
p=X[[3	輕檔車	-2.401208	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
mf2PbO	趙宇綺	-2.405258	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_;K@KPv4	新竹馬偕	-1.491085	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
`@}^3@	徐至琦	-2.403117	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
r74>IY[3	貓空纜車	-3.843846	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
D8[1tOqa	蕭家古厝	-2.403766	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
2_nHmJ	自由門	-1.415026	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
0_]ecV	拭淚水	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
0iUk|f	蘸醬料	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
18];NO	燒金紙	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
1M1=0J	縫窗簾	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
1M6:L_	縫帆布	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
1MEAEA	縫娃娃	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
1MJ1p7	縫沙包	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
1ML_8X	縫布偶	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
1MU<BX	縫傷口	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
1MlOh=	縫補丁	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
1M}^@@	縫制服	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
1[ME9R	綑柴火	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
1[cfCW	綑稻草	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
1[{lan	綑粽子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
2_IF	漬梅	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
2gCR^H	撬鎖頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
33:iDJ	搓麵團	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
33>MCR	搓繩索	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
33>Man	搓繩子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
33IXb[	搓手掌	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
33|?{H	搓泥球	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:1g0_	搬教室	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:BYR0	扳板機	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:B_QE	搬器材	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:B_gc	搬器械	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:IXMi	扳手腕	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:J1=1	搬沙發	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:M<>K	搬鋼琴	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:UOan	搬椅子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:[1m_	搬家具	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:cfm_	搬道具	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:d=h<	搬冰箱	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:ha;f	搬貨櫃	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:haK_	搬貨物	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:m0;f	搬書櫃	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:m:^H	搬磚頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:p?Mw	搬石頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:wlK_	搬重物	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3:}2an	搬桌子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
3GN>BX	捶胸口	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
4@K@9R	熄燭火	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
4@`ZPM	熄引擎	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
4Wbi^H	搗蒜頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
4WdaXO	搗糯米	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
4Wk@|O	搗麻糬	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
4WtfQE	搗藥材	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
6hd=t7	溜冰刀	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
7R0WV:tA	裹保鮮膜	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
7RL_kG	裹布條	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
7RN=Qd	裹繃帶	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
7RRGGY	裹毛毯	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
7RU<BX	裹傷口	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
7Rp?x7	裹石膏	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
7R{fL_	裹尿布	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
7R{lan	裹粽子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
9W=_an	烤栗子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
9Wh<4L	烤香腸	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
9WqOE0	烤吐司	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
9Ws\;:	烤餅乾	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:>C1j6NZ	沖咖啡粉	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:>J18:	沖沙灘	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:>LbcV	沖熱水	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:>ZO9i	沖底片	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:>`f4a	沖泡沫	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:>cVZ_	沖水柱	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:>sTNZ	沖奶粉	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:CF0@@	摺衣服	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:CF0mT	摺衣襬	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:CNO6C	摺紙盒	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:CNOEb	摺紙鶴	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:CNONJ	摺紙船	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:CNOj6R0	摺紙飛機	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:CNjNO	摺信紙	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
:CzIVe	摺棉被	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
;_G@an	剃鬍子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
;_IFRG	剃眉毛	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
;_^Hw?	剃頭皮	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
;_lIRG	剃汗毛	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
;_y<^H	剃光頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
<<0`yg	熏臘肉	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
<<9RXV	熏火腿	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
<<HFD;	熏培根	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
<<h<4L	熏香腸	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
<<x@Yc	熏茶葉	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
<h6Cp7	繡荷包	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
<hB@ph	繡圖案	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
<hE0y_	繡絲帕	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
<hFM2_	繡名字	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
<hlZ3@	繡錦旗	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
<hp13R	繡花朵	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
>;th	燜飯	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
>;yg	燜肉	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
?0L_WO	織布匹	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
?0R@0\	織漁網	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
?0RGEi	織毛線	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
?0rF];	織圍巾	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
?0}UE0	織蕾絲	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
?Wn1RO	炒瓜子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
?Wp1^=	炒花生	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
@Z:_GY	捲地毯	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
@Z<CMw	捲舌頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
@Z<han	捲袖子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
@ZBL4@	捲涼蓆	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
@ZH:CW	捲菸草	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
@Z^H];	捲頭巾	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
@ZxgE0	捲壽司	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
A1A1?i	拉拉鍊	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
A1SW{?>K	拉小提琴	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
A1f<>M	拉韁繩	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
ALQ=8_	醸蜂蜜	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
ALXOZX	醸米酒	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
B8`dTJ	澆菜園	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
B8p13R	澆花朵	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
B@7RUk	塗果醬	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
B@BXcV	塗口水	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
B@BXdM	塗口紅	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
B@Q=8_	塗蜂蜜	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
B@V_WKx7	塗護唇膏	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
B@sTnH	塗奶油	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
B@tfcV	塗藥水	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
B@tfx7	塗藥膏	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
B@wI|f	塗顏料	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
B@wK]d}O	塗防曬乳	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
B@|?:1	塗泥巴	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
C27Rw?	剝果皮	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
C2:L>>	剝洋蔥	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
C2=_?0	剝荔枝	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
C2K@<[	剝竹筍	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
C2]1an	剝蝦子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
